"","Mun","Num_Mun","R-U","Grado","Gen","Situ","Edad","Etnia","Disc","Cocina","Pintura","Aseo","Ropa","Jardineria","ID","Rating"
"1808","385","LANDÁZURI","URBANA","11","F","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,1,1,1808,72
"1809","385","LANDÁZURI","URBANA","2","F","EN SITUACION DE DESPLAZAMIENTO",7,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,1,1,1809,87
"1810","385","LANDÁZURI","URBANA","3","M","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,1,1810,86
"1811","385","LANDÁZURI","URBANA","3","M","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,0,1811,81
"1812","385","LANDÁZURI","URBANA","6","F","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,0,1812,100
"1813","385","LANDÁZURI","URBANA","6","F","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,1,0,1813,76
"1814","385","LANDÁZURI","URBANA","6","F","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,1,1814,98
"1815","385","LANDÁZURI","URBANA","7","M","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,1,1815,89
"1816","385","LANDÁZURI","URBANA","7","M","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,0,1,1816,93
"1817","385","LANDÁZURI","URBANA","7","F","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,0,1817,74
"1818","385","LANDÁZURI","URBANA","8","F","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,0,1,1818,77
"1819","385","LANDÁZURI","URBANA","8","F","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,1,1819,97
"1820","385","LANDÁZURI","URBANA","9","F","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,1,1820,86
"1821","385","LANDÁZURI","URBANA","9","F","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,1,1,1821,99
"1822","385","LANDÁZURI","URBANA","9","F","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,1,0,1822,87
"1823","385","LANDÁZURI","URBANA","9","F","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,1,1823,88
"1824","385","LANDÁZURI","URBANA","6","M","HIJOS DE ADULTOS DESMOVILIZADO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,1,1824,89
"1825","385","LANDÁZURI","URBANA","4","M","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,1,1825,97
"1826","385","LANDÁZURI","URBANA","5","F","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,1,1826,71
"1827","385","LANDÁZURI","URBANA","5","M","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,1,1827,94
"1828","385","LANDÁZURI","URBANA","5","F","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,1,0,1828,88
"1829","385","LANDÁZURI","URBANA","4","F","VICTIMAS DE MINAS",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,0,0,1829,83
"1830","385","LANDÁZURI","URBANA","23","M","EN SITUACION DE DESPLAZAMIENTO",22,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,1,1830,96
"1831","385","LANDÁZURI","URBANA","23","F","EN SITUACION DE DESPLAZAMIENTO",21,"SIKUANI","NO TIENE DISCAPACIDAD",1,0,0,0,1,1831,97
"1832","385","LANDÁZURI","URBANA","24","M","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,0,1832,84
"1833","385","LANDÁZURI","URBANA","24","M","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,1,1833,100
"1834","385","LANDÁZURI","URBANA","24","F","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,0,1,1834,81
"1835","385","LANDÁZURI","URBANA","24","F","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,1,1835,82
"1836","385","LANDÁZURI","URBANA","25","M","EN SITUACION DE DESPLAZAMIENTO",19,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,0,1836,93
"1837","385","LANDÁZURI","RURAL","0","F","EN SITUACION DE DESPLAZAMIENTO",5,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,0,1837,99
"1838","385","LANDÁZURI","RURAL","0","M","EN SITUACION DE DESPLAZAMIENTO",6,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,0,1838,94
"1839","385","LANDÁZURI","RURAL","0","F","EN SITUACION DE DESPLAZAMIENTO",5,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,1,1,1839,95
"1840","385","LANDÁZURI","RURAL","0","F","EN SITUACION DE DESPLAZAMIENTO",5,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,1,0,1840,84
"1841","385","LANDÁZURI","RURAL","0","F","EN SITUACION DE DESPLAZAMIENTO",5,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,0,1841,86
"1842","385","LANDÁZURI","RURAL","0","F","EN SITUACION DE DESPLAZAMIENTO",6,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,1,1842,79
"1843","385","LANDÁZURI","RURAL","0","F","EN SITUACION DE DESPLAZAMIENTO",6,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,0,1843,81
"1844","385","LANDÁZURI","RURAL","0","M","EN SITUACION DE DESPLAZAMIENTO",6,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,1,1844,71
"1845","385","LANDÁZURI","RURAL","0","F","EN SITUACION DE DESPLAZAMIENTO",5,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,1,1845,94
"1846","385","LANDÁZURI","RURAL","0","F","EN SITUACION DE DESPLAZAMIENTO",5,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,0,1846,73
"1847","385","LANDÁZURI","RURAL","0","F","EN SITUACION DE DESPLAZAMIENTO",5,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,0,1847,72
"1848","385","LANDÁZURI","RURAL","0","F","EN SITUACION DE DESPLAZAMIENTO",5,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,0,0,1848,94
"1849","385","LANDÁZURI","RURAL","0","M","EN SITUACION DE DESPLAZAMIENTO",5,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,0,1,1849,85
"1850","385","LANDÁZURI","RURAL","1","F","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,0,1850,71
"1851","385","LANDÁZURI","RURAL","1","M","EN SITUACION DE DESPLAZAMIENTO",10,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,0,1851,72
"1852","385","LANDÁZURI","RURAL","2","M","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,1,0,1852,79
"1853","385","LANDÁZURI","RURAL","2","F","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,0,1853,87
"1854","385","LANDÁZURI","RURAL","2","M","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,1,1854,91
"1855","385","LANDÁZURI","RURAL","2","M","EN SITUACION DE DESPLAZAMIENTO",7,"NEGRITUDES","NO TIENE DISCAPACIDAD",0,1,0,1,1,1855,70
"1856","385","LANDÁZURI","RURAL","2","M","EN SITUACION DE DESPLAZAMIENTO",8,"NEGRITUDES","NO TIENE DISCAPACIDAD",0,0,1,1,0,1856,82
"1857","385","LANDÁZURI","RURAL","2","F","EN SITUACION DE DESPLAZAMIENTO",7,"NEGRITUDES","NO TIENE DISCAPACIDAD",1,1,1,0,1,1857,77
"1858","385","LANDÁZURI","RURAL","2","F","EN SITUACION DE DESPLAZAMIENTO",8,"NEGRITUDES","NO TIENE DISCAPACIDAD",0,0,0,0,1,1858,88
"1859","385","LANDÁZURI","RURAL","2","M","EN SITUACION DE DESPLAZAMIENTO",8,"NEGRITUDES","NO TIENE DISCAPACIDAD",1,1,1,0,0,1859,98
"1860","385","LANDÁZURI","RURAL","2","F","EN SITUACION DE DESPLAZAMIENTO",7,"NEGRITUDES","NO TIENE DISCAPACIDAD",0,1,1,0,1,1860,82
"1861","385","LANDÁZURI","RURAL","2","F","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,1,1861,90
"1862","385","LANDÁZURI","RURAL","3","F","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,0,1862,80
"1863","385","LANDÁZURI","RURAL","3","F","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,1,0,1863,73
"1864","385","LANDÁZURI","RURAL","3","F","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,0,1,1864,99
"1865","385","LANDÁZURI","RURAL","3","F","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,0,1,1865,100
"1866","385","LANDÁZURI","RURAL","3","M","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,1,0,1866,94
"1867","385","LANDÁZURI","RURAL","3","M","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,1,1867,80
"1868","385","LANDÁZURI","RURAL","3","M","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,0,1868,77
"1869","385","LANDÁZURI","RURAL","4","F","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,1,1869,72
"1870","385","LANDÁZURI","RURAL","4","M","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,0,1870,85
"1871","385","LANDÁZURI","RURAL","4","M","EN SITUACION DE DESPLAZAMIENTO",9,"NEGRITUDES","NO TIENE DISCAPACIDAD",0,1,1,0,0,1871,95
"1872","385","LANDÁZURI","RURAL","5","F","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,0,0,1872,73
"1873","385","LANDÁZURI","RURAL","5","F","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,1,0,1873,94
"1874","385","LANDÁZURI","RURAL","5","F","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,0,1,1874,97
"1875","385","LANDÁZURI","RURAL","5","M","EN SITUACION DE DESPLAZAMIENTO",10,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,0,0,1875,82
"1876","385","LANDÁZURI","RURAL","5","M","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,1,1876,73
"1877","385","LANDÁZURI","RURAL","5","M","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,0,1877,75
"1878","385","LANDÁZURI","RURAL","5","M","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,1,0,1878,80
"1879","385","LANDÁZURI","RURAL","5","F","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,1,0,1879,93
"1880","385","LANDÁZURI","RURAL","5","F","EN SITUACION DE DESPLAZAMIENTO",11,"NEGRITUDES","NO TIENE DISCAPACIDAD",1,0,1,1,1,1880,84
"1881","385","LANDÁZURI","RURAL","5","F","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,0,0,1881,89
"1882","385","LANDÁZURI","RURAL","5","M","EN SITUACION DE DESPLAZAMIENTO",12,"NEGRITUDES","NO TIENE DISCAPACIDAD",1,0,1,1,0,1882,78
"1883","385","LANDÁZURI","RURAL","5","F","EN SITUACION DE DESPLAZAMIENTO",10,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,1,1883,83
"1884","385","LANDÁZURI","RURAL","5","F","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,0,1,1884,85
"1885","385","LANDÁZURI","RURAL","5","F","EN SITUACION DE DESPLAZAMIENTO",10,"NEGRITUDES","NO TIENE DISCAPACIDAD",0,0,1,0,1,1885,80
"1886","385","LANDÁZURI","RURAL","6","M","EN SITUACION DE DESPLAZAMIENTO",17,"NEGRITUDES","DEFICIENCIA COGNITIVA",0,1,0,1,1,1886,85
"1887","385","LANDÁZURI","RURAL","6","F","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,1,0,1887,71
"1888","385","LANDÁZURI","RURAL","6","F","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,0,1888,74
"1889","385","LANDÁZURI","RURAL","6","M","EN SITUACION DE DESPLAZAMIENTO",15,"NEGRITUDES","NO TIENE DISCAPACIDAD",0,1,1,1,0,1889,90
"1890","385","LANDÁZURI","RURAL","6","M","EN SITUACION DE DESPLAZAMIENTO",14,"NEGRITUDES","NO TIENE DISCAPACIDAD",1,1,1,1,0,1890,74
"1891","385","LANDÁZURI","RURAL","6","F","EN SITUACION DE DESPLAZAMIENTO",14,"NEGRITUDES","NO TIENE DISCAPACIDAD",0,1,1,0,0,1891,89
"1892","385","LANDÁZURI","RURAL","6","M","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,0,0,1892,91
"1893","385","LANDÁZURI","RURAL","6","M","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,0,0,1893,99
"1894","385","LANDÁZURI","RURAL","6","F","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,1,1894,87
"1895","385","LANDÁZURI","RURAL","6","F","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,1,1895,71
"1896","385","LANDÁZURI","RURAL","6","F","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,0,0,1896,88
"1897","385","LANDÁZURI","RURAL","6","F","EN SITUACION DE DESPLAZAMIENTO",12,"NEGRITUDES","NO TIENE DISCAPACIDAD",1,1,0,0,0,1897,85
"1898","385","LANDÁZURI","RURAL","7","M","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,0,1898,94
"1899","385","LANDÁZURI","RURAL","7","F","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,1,1899,90
"1900","385","LANDÁZURI","RURAL","7","M","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,0,1,1900,80
"1901","385","LANDÁZURI","RURAL","7","M","EN SITUACION DE DESPLAZAMIENTO",13,"NEGRITUDES","NO TIENE DISCAPACIDAD",1,0,1,0,0,1901,77
"1902","385","LANDÁZURI","RURAL","7","M","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,0,1902,91
"1903","385","LANDÁZURI","RURAL","8","F","EN SITUACION DE DESPLAZAMIENTO",16,"NEGRITUDES","NO TIENE DISCAPACIDAD",1,0,0,0,0,1903,92
"1904","385","LANDÁZURI","RURAL","8","F","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,1,1904,96
"1905","385","LANDÁZURI","RURAL","8","F","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,0,0,1905,92
"1906","385","LANDÁZURI","RURAL","8","F","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,1,0,1906,91
"1907","385","LANDÁZURI","RURAL","8","F","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,0,1907,100
"1908","385","LANDÁZURI","RURAL","8","F","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,1,1908,86
"1909","385","LANDÁZURI","RURAL","8","M","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,0,1909,77
"1910","385","LANDÁZURI","RURAL","8","F","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,0,1910,83
"1911","385","LANDÁZURI","RURAL","8","F","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,0,1,1911,76
"1912","385","LANDÁZURI","RURAL","9","F","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,1,1912,95
"1913","385","LANDÁZURI","RURAL","9","F","EN SITUACION DE DESPLAZAMIENTO",17,"NEGRITUDES","NO TIENE DISCAPACIDAD",1,0,0,0,0,1913,82
"1914","385","LANDÁZURI","RURAL","9","F","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,0,1914,89
"1915","385","LANDÁZURI","RURAL","9","F","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,0,1915,98
"1916","385","LANDÁZURI","RURAL","5","F","HIJOS DE ADULTOS DESMOVILIZADO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,0,1916,92
"1917","385","LANDÁZURI","RURAL","10","M","EN SITUACION DE DESPLAZAMIENTO",17,"NEGRITUDES","NO TIENE DISCAPACIDAD",0,1,0,1,0,1917,73
"1918","385","LANDÁZURI","RURAL","10","F","EN SITUACION DE DESPLAZAMIENTO",18,"NEGRITUDES","NO TIENE DISCAPACIDAD",0,0,0,1,0,1918,99
"1919","385","LANDÁZURI","RURAL","10","M","EN SITUACION DE DESPLAZAMIENTO",16,"NEGRITUDES","NO TIENE DISCAPACIDAD",1,1,0,1,0,1919,77
"1920","385","LANDÁZURI","RURAL","10","F","EN SITUACION DE DESPLAZAMIENTO",18,"NEGRITUDES","NO TIENE DISCAPACIDAD",0,1,1,0,1,1920,85
"1921","385","LANDÁZURI","RURAL","11","M","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,0,1,1921,83
"1922","385","LANDÁZURI","RURAL","11","F","EN SITUACION DE DESPLAZAMIENTO",16,"NEGRITUDES","NO TIENE DISCAPACIDAD",0,0,0,1,1,1922,89
"1923","385","LANDÁZURI","RURAL","11","F","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,0,1923,81
"1924","385","LANDÁZURI","RURAL","10","F","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,1,1924,70
"1925","385","LANDÁZURI","RURAL","3","M","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,1,1925,96
"1926","385","LANDÁZURI","RURAL","6","F","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,0,1926,100
"1927","385","LANDÁZURI","RURAL","6","F","EN SITUACION DE DESPLAZAMIENTO",11,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,1,1,1927,76
"1928","385","LANDÁZURI","RURAL","7","M","EN SITUACION DE DESPLAZAMIENTO",13,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,0,1,1928,71
"1929","385","LANDÁZURI","RURAL","8","F","EN SITUACION DE DESPLAZAMIENTO",14,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,0,1929,97
"1930","385","LANDÁZURI","RURAL","2","F","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,0,0,1930,100
"1931","385","LANDÁZURI","RURAL","3","F","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,1,1931,79
"1932","385","LANDÁZURI","RURAL","5","M","EN SITUACION DE DESPLAZAMIENTO",12,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,0,1932,72
"1933","385","LANDÁZURI","RURAL","4","F","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,0,1933,81
"1934","385","LANDÁZURI","RURAL","3","M","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,1,0,0,1934,98
"1935","385","LANDÁZURI","RURAL","1","F","HIJOS DE ADULTOS DESMOVILIZADO",7,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,0,0,1935,70
"1936","385","LANDÁZURI","RURAL","2","F","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,1,0,1936,80
"1937","385","LANDÁZURI","RURAL","2","F","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,1,1937,89
"1938","385","LANDÁZURI","RURAL","3","M","EN SITUACION DE DESPLAZAMIENTO",10,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,0,1,1938,71
"1939","385","LANDÁZURI","RURAL","2","M","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,0,0,1939,79
"1940","385","LANDÁZURI","RURAL","3","F","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,0,1,0,1940,80
"1941","385","LANDÁZURI","RURAL","4","M","EN SITUACION DE DESPLAZAMIENTO",10,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,0,1,1941,73
"1942","385","LANDÁZURI","RURAL","4","M","EN SITUACION DE DESPLAZAMIENTO",9,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,1,1,1942,89
"1943","385","LANDÁZURI","RURAL","5","F","EN SITUACION DE DESPLAZAMIENTO",10,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,0,0,1943,74
"1944","385","LANDÁZURI","RURAL","2","M","EN SITUACION DE DESPLAZAMIENTO",8,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,0,0,1944,98
"1945","385","LANDÁZURI","RURAL","1","M","EN SITUACION DE DESPLAZAMIENTO",6,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,0,1,1,1945,80
"1946","385","LANDÁZURI","RURAL","1","M","EN SITUACION DE DESPLAZAMIENTO",6,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,0,1,1,1946,88
"1947","385","LANDÁZURI","RURAL","10","F","EN SITUACION DE DESPLAZAMIENTO",16,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,0,0,1947,80
"1948","385","LANDÁZURI","RURAL","10","M","EN SITUACION DE DESPLAZAMIENTO",18,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,0,1,0,0,1948,79
"1949","385","LANDÁZURI","RURAL","10","M","EN SITUACION DE DESPLAZAMIENTO",15,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,0,1949,93
"1950","385","LANDÁZURI","RURAL","11","M","EN SITUACION DE DESPLAZAMIENTO",18,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,1,1,1,1,1950,72
"1951","385","LANDÁZURI","RURAL","11","F","EN SITUACION DE DESPLAZAMIENTO",19,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",1,1,1,1,0,1951,70
"1952","385","LANDÁZURI","RURAL","11","M","EN SITUACION DE DESPLAZAMIENTO",17,"NINGUN GRUPO ETNICO","NO TIENE DISCAPACIDAD",0,0,0,1,1,1952,74
